,cbSize,cioengine,ciodepth,crw,cnproc,cdevice,cdirect,cmemlim,cmemlim_bytes,readBW_bytes,readBW,writeBW_bytes,writeBW,avgreadlat_ns,avgreadlat,avgwritelat_ns,avgwritelat,USR_UTIL_perc,SYS_UTIL_perc,IOW_UTIL_perc,IDL_UTIL_perc,CPU_UTIL_perc
139,4096,mmap,1,read,64,zram,1,64G,68719476736,16752675947,15.6 GB,0,0.0 B,7416.248975,7.4 µs,0.0,0.0 ns,5.18,34.33,0.0,60.48,39.52
140,4096,mmap,1,read,64,ssd,0,8G,8589934592,8685474814,8.1 GB,0,0.0 B,22455.251774,22.5 µs,0.0,0.0 ns,2.86,13.71,32.6433,50.7833,49.2167
141,4096,mmap,1,read,64,zram,0,8G,8589934592,19907148533,18.5 GB,0,0.0 B,5773.76908,5.8 µs,0.0,0.0 ns,7.39,33.58,0.0,59.03,40.97
142,4096,mmap,1,read,64,ssd,1,8G,8589934592,8345819375,7.8 GB,0,0.0 B,21434.873271,21.4 µs,0.0,0.0 ns,2.55333,17.9933,26.2833,53.1633,46.8367
143,4096,mmap,1,read,64,zram,1,8G,8589934592,16951030275,15.8 GB,0,0.0 B,6341.270287,6.3 µs,0.0,0.0 ns,6.68,34.09,0.0,59.22,40.78
144,4096,mmap,1,rw,64,ssd,0,16G,17179869184,4930762449,4.6 GB,4928559894,4.6 GB,19076.693001,19.1 µs,24299.864836,24.3 µs,5.8,14.565,27.41,52.225,47.775
145,4096,mmap,1,rw,64,zram,0,16G,17179869184,14403777984,13.4 GB,14397343865,13.4 GB,3559.907795,3.6 µs,7161.225912,7.2 µs,,,,,
146,4096,mmap,1,rw,64,ssd,1,16G,17179869184,2018762586,1.9 GB,2017860812,1.9 GB,2330.710035,2.3 µs,118530.729652,118.5 µs,2.05429,7.99714,43.3257,46.6214,53.3786
147,4096,mmap,1,rw,64,zram,1,16G,17179869184,728154037,694.4 MB,727828773,694.1 MB,2307.714198,2.3 µs,173745.642556,173.7 µs,0.634783,55.1435,0.0543478,44.1617,55.8383
148,4096,mmap,1,rw,64,ssd,0,1G,1073741824,1648949921,1.5 GB,1648213341,1.5 GB,38093.818076,38.1 µs,108331.623412,108.3 µs,1.63222,4.81889,44.0889,49.4522,50.5478
149,4096,mmap,1,rw,64,zram,0,1G,1073741824,408649396,389.7 MB,408466854,389.5 MB,6521.149783,6.5 µs,575476.499719,575.5 µs,0.37439,2.0722,48.071,49.482,50.518
150,4096,mmap,1,rw,64,ssd,1,1G,1073741824,1969705082,1.8 GB,1968825221,1.8 GB,4109.728023,4.1 µs,126712.572203,126.7 µs,1.685,8.3,43.1075,46.905,53.095
151,4096,mmap,1,rw,64,zram,1,1G,1073741824,1234284379,1.1 GB,1233733029,1.1 GB,5006.630498,5.0 µs,204849.502685,204.8 µs,1.09231,54.7608,0.0,44.1423,55.8577
152,4096,mmap,1,rw,64,ssd,0,256M,268435456,895777883,854.3 MB,895377742,853.9 MB,41726.420568,41.7 µs,221946.151156,221.9 µs,0.933889,6.06222,45.1572,47.8444,52.1556
153,4096,mmap,1,rw,64,zram,0,256M,268435456,394347840,376.1 MB,394171686,375.9 MB,5971.329785,6.0 µs,627245.851301,627.2 µs,0.164651,1.81442,46.5167,51.5009,48.4991
154,4096,mmap,1,rw,64,ssd,1,256M,268435456,1902536219,1.8 GB,1901686363,1.8 GB,10075.847105,10.1 µs,120971.753088,121.0 µs,1.975,10.08,41.14,46.8063,53.1937
155,4096,mmap,1,rw,64,zram,1,256M,268435456,1258326533,1.2 GB,1257764442,1.2 GB,6618.790948,6.6 µs,198848.607476,198.8 µs,1.06308,54.8523,0.0,44.0862,55.9138
156,4096,mmap,1,rw,64,ssd,0,2G,2147483648,5088453401,4.7 GB,5086180406,4.7 GB,22168.713194,22.2 µs,26950.103951,27.0 µs,5.12,6.765,33.46,54.645,45.355
157,4096,mmap,1,rw,64,zram,0,2G,2147483648,20239937733,18.8 GB,20230896621,18.8 GB,3373.615086,3.4 µs,6996.65376,7.0 µs,,,,,
158,4096,mmap,1,rw,64,ssd,1,2G,2147483648,1967900496,1.8 GB,1967021442,1.8 GB,2131.481624,2.1 µs,122274.557601,122.3 µs,1.65125,7.05125,44.9925,46.3038,53.6962
159,4096,mmap,1,rw,64,zram,1,2G,2147483648,710364081,677.5 MB,710046764,677.2 MB,2290.899001,2.3 µs,169347.872743,169.3 µs,0.513478,54.767,0.0786957,44.6357,55.3643
160,4096,mmap,1,rw,64,ssd,0,32G,34359738368,4918061572,4.6 GB,4915864691,4.6 GB,19781.444205,19.8 µs,23916.323822,23.9 µs,4.45,14.13,27.115,54.3,45.7
161,4096,mmap,1,rw,64,zram,0,32G,34359738368,15564952115,14.5 GB,15557999304,14.5 GB,3349.627805,3.3 µs,6942.378327,6.9 µs,,,,,
162,4096,mmap,1,rw,64,ssd,1,32G,34359738368,1960715099,1.8 GB,1959839255,1.8 GB,2305.672649,2.3 µs,122921.036025,122.9 µs,1.85375,7.3525,44.4875,46.3025,53.6975
163,4096,mmap,1,rw,64,zram,1,32G,34359738368,714113250,681.0 MB,713794258,680.7 MB,2320.676779,2.3 µs,180755.015106,180.8 µs,0.548696,55.5343,0.0552174,43.8561,56.1439
164,4096,mmap,1,rw,64,ssd,0,4G,4294967296,4908228259,4.6 GB,4906035770,4.6 GB,20627.444439,20.6 µs,25158.391331,25.2 µs,5.16,12.63,29.645,52.555,47.445
165,4096,mmap,1,rw,64,zram,0,4G,4294967296,16029577552,14.9 GB,16022417194,14.9 GB,3245.062608,3.2 µs,6696.200085,6.7 µs,,,,,
166,4096,mmap,1,rw,64,ssd,1,4G,4294967296,2020186590,1.9 GB,2019284179,1.9 GB,2223.01317,2.2 µs,118669.621163,118.7 µs,2.08143,7.58429,43.8143,46.5229,53.4771
167,4096,mmap,1,rw,64,zram,1,4G,4294967296,707090245,674.3 MB,706774390,674.0 MB,2324.344313,2.3 µs,176961.531736,177.0 µs,0.522609,55.91,0.07,43.4909,56.5091
168,4096,mmap,1,rw,64,ssd,0,512M,536870912,1661385201,1.5 GB,1660643066,1.5 GB,44537.737294,44.5 µs,99295.210784,99.3 µs,1.86111,5.14667,43.5333,49.4522,50.5478
169,4096,mmap,1,rw,64,zram,0,512M,536870912,398925296,380.4 MB,398747097,380.3 MB,6573.206199,6.6 µs,595662.567051,595.7 µs,0.320238,1.84214,47.9202,49.9126,50.0874
170,4096,mmap,1,rw,64,ssd,1,512M,536870912,2006504803,1.9 GB,2005608504,1.9 GB,4205.406475,4.2 µs,124202.008818,124.2 µs,2.11,7.90714,43.2729,46.71,53.29
171,4096,mmap,1,rw,64,zram,1,512M,536870912,1227583021,1.1 GB,1227034664,1.1 GB,5195.169991,5.2 µs,205550.019688,205.6 µs,1.01462,54.8269,0.000769231,44.1538,55.8462
172,4096,mmap,1,rw,64,ssd,0,64G,68719476736,4943529095,4.6 GB,4941320837,4.6 GB,19588.096755,19.6 µs,23870.880553,23.9 µs,5.57,14.025,27.485,52.915,47.085
173,4096,mmap,1,rw,64,zram,0,64G,68719476736,15099918397,14.1 GB,15093173314,14.1 GB,3469.162231,3.5 µs,7179.070624,7.2 µs,,,,,
174,4096,mmap,1,rw,64,ssd,1,64G,68719476736,1987704700,1.9 GB,1986816799,1.9 GB,2323.253811,2.3 µs,120572.439962,120.6 µs,2.005,7.53125,44.1663,46.2937,53.7063
175,4096,mmap,1,rw,64,zram,1,64G,68719476736,729700077,695.9 MB,729374123,695.6 MB,2319.803354,2.3 µs,171917.707774,171.9 µs,0.503182,55.1164,0.0613636,44.3177,55.6823
176,4096,mmap,1,rw,64,ssd,0,8G,8589934592,4888679128,4.6 GB,4886495371,4.6 GB,20898.66259,20.9 µs,24516.453578,24.5 µs,4.615,12.57,30.035,52.76,47.24
177,4096,mmap,1,rw,64,zram,0,8G,8589934592,14686929176,13.7 GB,14680368574,13.7 GB,3353.552793,3.4 µs,7128.506545,7.1 µs,,,,,
178,4096,mmap,1,rw,64,ssd,1,8G,8589934592,1981973141,1.8 GB,1981087800,1.8 GB,2273.19625,2.3 µs,122118.154715,122.1 µs,1.82375,7.135,44.6325,46.4062,53.5938
179,4096,mmap,1,rw,64,zram,1,8G,8589934592,712455206,679.5 MB,712136955,679.1 MB,2320.285536,2.3 µs,177537.096277,177.5 µs,0.536957,55.2443,0.0734783,44.1426,55.8574
180,4096,mmap,1,write,64,ssd,0,16G,17179869184,0,0.0 B,4128287680,3.8 GB,0.0,0.0 ns,55987.051129,56.0 µs,2.55857,9.95714,38.8529,48.6143,51.3857
181,4096,mmap,1,write,64,zram,0,16G,17179869184,0,0.0 B,16101095767,15.0 GB,0.0,0.0 ns,8845.837755,8.8 µs,5.16,35.1,0.0,59.74,40.26
182,4096,mmap,1,write,64,ssd,1,16G,17179869184,0,0.0 B,1987490650,1.9 GB,0.0,0.0 ns,124269.468314,124.3 µs,1.09938,6.40437,47.3438,45.1506,54.8494
183,4096,mmap,1,write,64,zram,1,16G,17179869184,0,0.0 B,737048744,702.9 MB,0.0,0.0 ns,165766.417462,165.8 µs,0.292174,54.9263,0.0445652,44.7365,55.2635
184,4096,mmap,1,write,64,ssd,0,1G,1073741824,0,0.0 B,1667058287,1.6 GB,0.0,0.0 ns,152887.391636,152.9 µs,0.922,4.356,44.653,50.0635,49.9365
185,4096,mmap,1,write,64,zram,0,1G,1073741824,0,0.0 B,408247449,389.3 MB,0.0,0.0 ns,612950.417468,613.0 µs,0.18253,1.6394,46.7204,51.448,48.552
186,4096,mmap,1,write,64,ssd,1,1G,1073741824,0,0.0 B,2005120119,1.9 GB,0.0,0.0 ns,129527.048595,129.5 µs,0.905625,6.62,46.7869,45.69,54.31
187,4096,mmap,1,write,64,zram,1,1G,1073741824,0,0.0 B,1336174931,1.2 GB,0.0,0.0 ns,194499.775712,194.5 µs,0.6648,55.8924,0.0004,43.4416,56.5584
188,4096,mmap,1,write,64,ssd,0,256M,268435456,0,0.0 B,1398044446,1.3 GB,0.0,0.0 ns,167073.321052,167.1 µs,0.717083,15.1571,35.7967,48.3221,51.6779
189,4096,mmap,1,write,64,zram,0,256M,268435456,0,0.0 B,356041017,339.5 MB,0.0,0.0 ns,708907.613344,708.9 µs,0.0904211,1.28737,42.2077,56.388,43.612
190,4096,mmap,1,write,64,ssd,1,256M,268435456,0,0.0 B,2006408079,1.9 GB,0.0,0.0 ns,129437.225704,129.4 µs,0.9675,7.80437,45.3906,45.8344,54.1656
191,4096,mmap,1,write,64,zram,1,256M,268435456,0,0.0 B,1302887091,1.2 GB,0.0,0.0 ns,199455.198178,199.5 µs,0.634,55.8848,0.0,43.4796,56.5204
192,4096,mmap,1,write,64,ssd,0,2G,2147483648,0,0.0 B,2330737916,2.2 GB,0.0,0.0 ns,111072.064226,111.1 µs,1.45714,4.31643,36.6464,57.5679,42.4321
193,4096,mmap,1,write,64,zram,0,2G,2147483648,0,0.0 B,22167573140,20.6 GB,0.0,0.0 ns,9899.397433,9.9 µs,11.67,28.67,0.0,59.64,40.36
194,4096,mmap,1,write,64,ssd,1,2G,2147483648,0,0.0 B,1945735226,1.8 GB,0.0,0.0 ns,126621.123011,126.6 µs,0.982353,6.33118,47.3476,45.3365,54.6635
195,4096,mmap,1,write,64,zram,1,2G,2147483648,0,0.0 B,775124940,739.2 MB,0.0,0.0 ns,163103.77366,163.1 µs,0.312558,53.0207,0.0202326,46.6358,53.3642
196,4096,mmap,1,write,64,ssd,0,32G,34359738368,0,0.0 B,4013050498,3.7 GB,0.0,0.0 ns,54415.408938,54.4 µs,2.365,9.5475,38.915,49.1625,50.8375
197,4096,mmap,1,write,64,zram,0,32G,34359738368,0,0.0 B,16892693396,15.7 GB,0.0,0.0 ns,8743.031742,8.7 µs,4.56,35.14,0.0,60.28,39.72
198,4096,mmap,1,write,64,ssd,1,32G,34359738368,0,0.0 B,2011458750,1.9 GB,0.0,0.0 ns,124304.912911,124.3 µs,1.015,5.985,47.7294,45.2694,54.7306
199,4096,mmap,1,write,64,zram,1,32G,34359738368,0,0.0 B,751048949,716.3 MB,0.0,0.0 ns,162781.686601,162.8 µs,0.296222,54.6951,0.088,44.9189,55.0811
200,4096,mmap,1,write,64,ssd,0,4G,4294967296,0,0.0 B,3663475676,3.4 GB,0.0,0.0 ns,57822.619116,57.8 µs,2.12875,10.4688,34.475,52.9213,47.0787
201,4096,mmap,1,write,64,zram,0,4G,4294967296,0,0.0 B,14370446828,13.4 GB,0.0,0.0 ns,9976.761828,10.0 µs,5.51,35.08,0.0,59.41,40.59
202,4096,mmap,1,write,64,ssd,1,4G,4294967296,0,0.0 B,1930864757,1.8 GB,0.0,0.0 ns,123693.089173,123.7 µs,1.02,7.59235,45.9888,45.3988,54.6012
203,4096,mmap,1,write,64,zram,1,4G,4294967296,0,0.0 B,743411548,709.0 MB,0.0,0.0 ns,172640.326518,172.6 µs,0.333333,56.25,0.0522222,43.3571,56.6429
204,4096,mmap,1,write,64,ssd,0,512M,536870912,0,0.0 B,1617766296,1.5 GB,0.0,0.0 ns,156317.028383,156.3 µs,0.845,4.0755,46.906,48.1645,51.8355
205,4096,mmap,1,write,64,zram,0,512M,536870912,0,0.0 B,408097136,389.2 MB,0.0,0.0 ns,603548.731274,603.5 µs,0.177831,1.53602,47.8277,50.4493,49.5507
206,4096,mmap,1,write,64,ssd,1,512M,536870912,0,0.0 B,2004184459,1.9 GB,0.0,0.0 ns,129249.559032,129.2 µs,0.91375,6.76813,46.815,45.5037,54.4963
207,4096,mmap,1,write,64,zram,1,512M,536870912,0,0.0 B,1382407498,1.3 GB,0.0,0.0 ns,188007.623637,188.0 µs,0.6275,55.8517,0.0,43.5183,56.4817
208,4096,mmap,1,write,64,ssd,0,64G,68719476736,0,0.0 B,4130272673,3.8 GB,0.0,0.0 ns,52156.224585,52.2 µs,2.31857,10.6371,39.47,47.5571,52.4429
209,4096,mmap,1,write,64,zram,0,64G,68719476736,0,0.0 B,17094397198,15.9 GB,0.0,0.0 ns,8793.839872,8.8 µs,6.73,34.28,0.0,58.98,41.02
210,4096,mmap,1,write,64,ssd,1,64G,68719476736,0,0.0 B,1994065252,1.9 GB,0.0,0.0 ns,125221.441899,125.2 µs,0.95,6.3425,47.5831,45.125,54.875
211,4096,mmap,1,write,64,zram,1,64G,68719476736,0,0.0 B,733743451,699.8 MB,0.0,0.0 ns,165946.827629,165.9 µs,0.304783,55.0209,0.0469565,44.6265,55.3735
212,4096,mmap,1,write,64,ssd,0,8G,8589934592,0,0.0 B,3733536712,3.5 GB,0.0,0.0 ns,61660.227868,61.7 µs,2.2475,9.8625,39.24,48.635,51.365
213,4096,mmap,1,write,64,zram,0,8G,8589934592,0,0.0 B,13950360685,13.0 GB,0.0,0.0 ns,9730.682172,9.7 µs,4.63,35.16,0.0,60.21,39.79
214,4096,mmap,1,write,64,ssd,1,8G,8589934592,0,0.0 B,1951481704,1.8 GB,0.0,0.0 ns,122736.543424,122.7 µs,0.924706,7.41529,46.0547,45.6035,54.3965
215,4096,mmap,1,write,64,zram,1,8G,8589934592,0,0.0 B,747422034,712.8 MB,0.0,0.0 ns,161910.668051,161.9 µs,0.299778,54.32,0.310889,45.0678,54.9322
